file_id,filename,file_size,file_type,user_priority,time_sensitive,network_condition,chunk_size,upload_time,optimal_priority,success,actual_speed,transfer_time,error_count,retry_count,wait_time,context_tags,hour_of_day,day_of_week,file_extension
file_000507,tutorial.mov,503070722,video,4,urgent,critical,1048576,2025-10-20T13:31:49.321576,31.751999999999992,False,314755.736134285,2646.163217424247,3,3,64.98068528574322,time_critical,13,0,.mov
file_000508,file_v3.dat,308823,other,5,urgent,good,308823,2025-10-18T22:01:49.321791,94.07999999999998,True,24284681.305699468,0.011664278970888764,0,0,61.23483988545636,"high_priority,time_critical",22,5,.dat
file_000509,tutorial_439.avi,12637020,video,4,urgent,good,8388608,2025-11-04T15:00:49.321992,50.4,True,18961932.06775975,0.6159211653035619,0,0,274.9858160997477,time_critical,15,1,.avi
file_000510,conference_v5.avi,9408185,video,5,urgent,fair,2097152,2025-10-21T04:12:49.322190,64.67999999999999,True,6393415.222840917,1.3879990584123736,0,0,234.99513283829066,"high_priority,time_critical",4,1,.avi
file_000511,source.java,1751,code,5,urgent,critical,1751,2025-11-03T07:10:49.322378,200.0,True,438982.1337823205,0.0037417742892298794,0,0,148.8213523319904,"high_priority,time_critical",7,0,.java
file_000512,package.zip,1261345,archive,2,normal,fair,1261345,2025-11-11T15:00:49.322568,17.6,False,7282881.641998629,0.400689332632541,1,1,179.07258027416748,,15,1,.zip
file_000513,conference.flv,1818008,video,3,flexible,good,1818008,2025-10-21T09:40:49.322758,26.400000000000002,True,20844186.19712877,0.08888406471427554,0,0,280.4910632194228,,9,1,.flv
file_000514,deadline_urgent_621.doc,32517970,emergency,3,immediate,poor,4194304,2025-11-01T09:43:49.322946,125.99999999999999,True,1706583.2595109467,19.179434792600745,0,0,170.80363240013676,"critical,deadline,time_critical",9,5,.doc
file_000515,presentation_20251003.txt,374804,document,3,normal,excellent,374804,2025-11-14T23:07:49.323265,96.0,True,61751814.16209671,0.005577559284789965,0,0,288.1902593161241,,23,4,.txt
file_000516,critical_analysis_250_v3.docx,243424,emergency,1,immediate,poor,243424,2025-11-15T02:56:49.323518,168.48,True,2837472.631358025,0.09094865181780269,0,0,266.94674688573576,"critical,deadline,time_critical",2,5,.docx
file_000517,source_code_582.rar,2699,archive,1,flexible,excellent,2699,2025-10-29T21:08:49.323730,11.52,True,56462490.557798706,5.097442497147338e-05,0,0,146.687575758684,,21,2,.rar
file_000518,data_export_310.tar,3821245,archive,1,normal,fair,3821245,2025-11-15T09:23:49.323934,13.2,True,7626929.1549307965,0.4658442666501413,0,0,143.35143569352527,,9,5,.tar
file_000519,demo.flv,12686036,video,3,normal,critical,1048576,2025-10-23T03:58:49.324170,21.0,False,337673.3285482088,56.92916535786537,4,4,219.63928365342673,,3,3,.flv
file_000520,analysis_v9.odt,8971983,document,1,normal,fair,4194304,2025-11-12T10:34:49.324392,52.8,True,7731491.826236592,1.0549194313834254,0,0,36.04330069383674,,10,2,.odt
file_000521,file_697.dat,56908579,other,2,normal,good,16777216,2025-10-29T22:43:49.324724,32.0,True,18304378.113009535,3.2250069821743588,0,0,106.97230491616205,,22,2,.dat
file_000522,specification.doc,89545016,document,3,flexible,poor,2097152,2025-10-24T03:16:49.324936,44.8,False,2161445.1773091075,109.721399464933,2,2,168.99914615062366,,3,4,.doc
file_000523,manual_53.doc,6991022,document,1,normal,critical,6991022,2025-10-25T16:07:49.325150,68.64,True,620359.5630461869,11.536167699010267,0,0,92.40226841973234,,16,5,.doc
file_000524,movie.flv,188501673,video,2,normal,critical,8388608,2025-10-25T14:31:49.325359,15.12,True,352460.9781994999,496.2479811395088,0,0,228.2608381120111,,14,5,.flv
file_000525,guide_880_v2.odt,6838557,document,2,normal,critical,4194304,2025-11-13T23:41:49.325619,91.52000000000001,False,458334.24340283376,24.41408816070904,1,1,283.98068827314455,,23,3,.odt
file_000526,deadline_urgent_719.doc,1021090,emergency,5,immediate,critical,1021090,2025-11-05T21:47:49.325844,200.0,True,682079.9349588944,1.6164348466633376,0,0,64.36001436362453,"critical,deadline,high_priority,time_critical",21,2,.doc
file_000527,movie_254_v3.flv,488032560,video,3,normal,excellent,16777216,2025-11-08T20:24:49.326090,27.0,True,55649470.49310727,9.183508115608076,0,0,185.78357588079254,,20,5,.flv
file_000528,source_code_100.zip,1732463,archive,4,normal,critical,1732463,2025-11-05T16:06:49.326320,34.32,True,342257.1493460852,5.532217312830751,0,0,131.33046968334662,,16,2,.zip
file_000529,proposal.rtf,3938705,document,1,flexible,critical,1048576,2025-11-02T06:44:49.326534,54.912000000000006,True,435760.58069676446,9.035213505642968,0,0,59.69993462738893,,6,6,.rtf
file_000530,project_files_v3.gz,7650,archive,4,normal,fair,7650,2025-10-17T21:42:49.326763,28.799999999999997,True,8529477.258938853,0.0009523781389283704,0,0,119.74770454157134,,21,4,.gz
file_000531,demo_634_20250413.mp4,9221035,video,4,urgent,fair,9221035,2025-10-29T00:22:49.327032,55.44,True,8951284.88884136,1.0478683393893893,0,0,20.364059360215858,time_critical,0,2,.mp4
file_000532,picture_v5.gif,2089667,image,3,normal,critical,2089667,2025-10-25T15:38:49.327251,85.8,True,443374.3329162695,5.165304678466707,0,0,107.41832370505267,,15,5,.gif
file_000533,movie.mov,37793422,video,5,normal,excellent,2097152,2025-10-27T23:31:49.327441,42.0,True,35706959.04058217,1.1093633351089742,0,0,291.66985765047616,high_priority,23,0,.mov
file_000534,compressed.tar,19000339,archive,4,urgent,critical,16777216,2025-11-11T02:07:49.327686,23.519999999999996,False,347426.87254953524,159.08590360145723,2,2,211.04070438744267,time_critical,2,1,.tar
file_000535,application_564.css,1297,code,1,flexible,critical,1297,2025-10-20T04:26:49.327896,56.160000000000004,False,512568.9102859141,0.005773062192575113,2,2,224.73087949811253,,4,0,.css
file_000536,chart.png,35796,image,4,normal,fair,35796,2025-11-03T20:53:49.328101,86.39999999999999,True,12666851.750812672,0.002922285279424439,0,0,168.4417179958953,,20,0,.png
file_000537,tutorial_v1.webm,1409694726,video,1,flexible,good,1048576,2025-11-03T02:18:49.328300,12.96,True,22417753.682757225,61.70836131672941,0,0,137.74615436368737,,2,0,.webm
file_000538,presentation.odt,45497,document,2,flexible,excellent,45497,2025-10-18T01:17:49.328495,61.44000000000001,True,62007555.24878277,0.0007161126627058863,0,0,28.777468996253873,,1,5,.odt
file_000539,manual_20250615.doc,1364584,document,3,normal,critical,1048576,2025-10-27T03:59:49.328719,114.4,False,514505.89731849346,4.688899974922588,1,1,107.03812664529843,,3,0,.doc
file_000540,backup.rar,1096933,archive,1,background,poor,1096933,2025-11-01T04:53:49.328918,8.58,True,2179727.075156973,0.49387150470246804,0,0,86.93999420418709,,4,5,.rar
file_000541,summary.doc,402958,document,2,flexible,good,402958,2025-11-06T07:32:49.329108,61.44000000000001,True,23427829.75070445,0.01708161544533928,0,0,242.37402852361592,,7,3,.doc
file_000542,bundle.rar,677994831,archive,4,urgent,critical,2097152,2025-11-05T00:38:49.329295,21.167999999999996,False,515847.6849398572,3426.2126614953727,1,1,130.7093673888619,time_critical,0,2,.rar
file_000543,analysis_77_v3.txt,1219971,document,5,urgent,excellent,1048576,2025-11-10T11:55:49.329537,172.47999999999996,True,50224563.72719228,0.023780514701202335,0,0,92.52199266462125,"high_priority,time_critical",11,0,.txt
file_000544,conference_145.wmv,841686660,video,3,normal,fair,2097152,2025-11-01T05:57:49.329746,27.0,False,6405817.290028986,322.0034361482341,1,1,45.781277936476364,,5,5,.wmv
file_000545,proposal_v1.odt,702331,document,1,flexible,good,702331,2025-10-23T22:13:49.329948,46.08,True,17327047.84879973,0.04290754286482307,0,0,113.57379160891828,,22,3,.odt
file_000546,critical_analysis_256_20241129.pdf,5949080,emergency,2,immediate,good,5949080,2025-10-22T14:11:49.330174,158.40000000000003,True,17325511.95576484,0.35921714807207694,0,0,296.52249221800486,"critical,deadline,time_critical",14,2,.pdf
file_000547,archive.gz,402830,archive,5,normal,excellent,402830,2025-10-23T00:08:49.330372,33.599999999999994,True,40190639.3252656,0.00913887991507448,0,0,85.69585602081655,high_priority,0,3,.gz
file_000548,photo_20250414.bmp,13193622,image,5,urgent,excellent,8388608,2025-11-03T18:04:49.330590,117.6,True,40205186.20719954,0.33804489195027143,0,0,197.908317622303,"high_priority,time_critical",18,0,.bmp
file_000549,bundle_922.7z,2047,archive,3,flexible,critical,2047,2025-10-24T08:29:49.330788,24.960000000000004,False,410777.8417289739,0.008222941818148607,1,1,59.67625062382399,,8,4,.7z
file_000550,data_export.gz,78612054,archive,5,urgent,fair,8388608,2025-10-22T11:57:49.330987,39.199999999999996,False,9987763.577644093,16.298786964152605,1,1,38.856657294562304,"high_priority,time_critical",11,2,.gz
file_000551,specification_178.odt,26773,document,5,urgent,excellent,26773,2025-10-30T10:52:49.331189,188.15999999999997,True,41393819.90843586,0.0006557981563604652,0,0,106.46729432841185,"high_priority,time_critical",10,3,.odt
file_000552,video_20250228.wmv,22903888,video,1,flexible,poor,8388608,2025-10-28T07:53:49.331400,10.08,True,1717531.0201490186,14.521182673979078,0,0,155.93327981696982,,7,1,.wmv
file_000553,screenshot.jpg,179885,image,1,normal,good,179885,2025-11-10T05:54:49.331635,43.199999999999996,True,16490010.486792937,0.011812377315223797,0,0,283.54675876101425,,5,0,.jpg
file_000554,manual.odt,2148489,document,3,normal,good,2097152,2025-10-25T18:29:49.331840,88.0,True,15989583.12488663,0.13883540362782526,0,0,128.77017577276243,,18,5,.odt
file_000555,conference_v2.flv,381835009,video,2,background,critical,16777216,2025-10-25T02:07:49.332038,7.56,True,364089.57552476344,997.1846843881973,0,0,89.66249782144699,,2,5,.flv
file_000556,crisis_management_595.txt,35541,emergency,3,immediate,good,35541,2025-10-22T19:29:49.332233,200.0,True,26092117.779489465,0.0013385232743462646,0,0,261.76574128530814,"critical,deadline,time_critical",19,2,.txt
file_000557,contract_v8.docx,40796304,document,5,urgent,critical,1048576,2025-10-18T15:29:49.332428,109.75999999999998,True,646028.5417273771,59.783202965792235,0,0,268.2836605635176,"high_priority,time_critical",15,5,.docx
file_000558,compressed_690.gz,12324035,archive,3,normal,fair,4194304,2025-11-14T10:04:49.332628,20.0,True,6690911.185503424,1.7659259474105782,0,0,131.87057969843323,,10,4,.gz
file_000559,proposal.docx,496160,document,1,normal,fair,496160,2025-11-07T15:46:49.332816,57.599999999999994,True,12578802.155767655,0.040493452276095215,0,0,43.83973999378195,,15,4,.docx
file_000560,training_20250322.avi,12488909,video,5,normal,critical,2097152,2025-11-12T18:00:49.333029,29.4,False,446723.2762758425,59.32308676877061,4,4,228.94826617314138,high_priority,18,2,.avi
file_000561,summary.pdf,225413,document,4,urgent,poor,225413,2025-10-24T02:01:49.333225,200.0,False,1631362.6324609022,0.3781595194744947,1,1,131.84493297670042,time_critical,2,4,.pdf
file_000562,proposal_20250119.docx,1546,document,1,normal,fair,1546,2025-11-01T10:33:49.333434,57.599999999999994,True,12878184.730216675,0.0001218477504553056,0,0,226.58170419028562,,10,5,.docx
file_000563,data_export.zip,577271,archive,4,urgent,fair,577271,2025-11-15T22:20:49.333657,40.31999999999999,True,9357908.556064187,0.06253251587912649,0,0,204.90070077284113,time_critical,22,5,.zip
file_000564,specification_847_v1.odt,1520,document,3,flexible,fair,1520,2025-11-02T11:59:49.333860,76.80000000000001,True,8253041.6384555185,0.00017062566497645193,0,0,226.90023030958227,,11,6,.odt
file_000565,website.cpp,221793,code,1,background,excellent,221793,2025-10-27T07:38:49.334055,27.0,True,70989137.26354258,0.0030630605656020624,0,0,73.05552633558453,,7,0,.cpp
file_000566,manual_484.pdf,288696,document,4,normal,good,288696,2025-10-19T17:45:49.334250,115.19999999999999,True,27616736.077631954,0.009926474653588176,0,0,95.19591614775723,,17,6,.pdf
file_000567,clip.webm,7488304,video,1,normal,good,4194304,2025-10-22T18:18:49.334439,19.8,True,16193195.264062248,0.4607458405713791,0,0,73.47965732649743,,18,2,.webm
file_000568,movie.mp4,80557148,video,3,flexible,fair,4194304,2025-11-12T09:09:49.334634,24.0,True,6736627.715779887,12.703306972297502,0,0,61.383706672904715,,9,2,.mp4
file_000569,file_395_v8_20250105.dat,9723413,other,2,background,excellent,9723413,2025-10-28T02:29:49.334853,17.6,True,62520654.041030794,0.14636761472732343,0,0,284.6322888476756,,2,1,.dat
file_000570,proposal.doc,64215,document,5,normal,poor,64215,2025-11-04T14:17:49.335050,174.71999999999997,True,2213607.0398097965,0.02658164779171655,0,0,186.06212391413877,high_priority,14,1,.doc
file_000571,recording.aac,28117531,audio,3,flexible,fair,4194304,2025-10-26T09:07:49.335240,40.0,True,9779695.582571467,3.0542748858371676,0,0,178.33865926556192,,9,6,.aac
file_000572,tutorial_945.avi,377720414,video,5,urgent,critical,1048576,2025-10-17T16:00:49.335431,37.044,True,391634.8831438679,898.9950264888233,0,0,260.7183693693569,"high_priority,time_critical",16,4,.avi
file_000573,training_20241118.flv,382532157,video,2,normal,poor,16777216,2025-11-10T14:01:49.335682,15.12,True,1780868.7502466578,214.10235217470054,0,0,181.54433217151498,,14,0,.flv
file_000574,diagram.gif,28722,image,4,urgent,fair,28722,2025-11-04T03:41:49.335883,120.95999999999998,True,8417015.799967138,0.003334508797110782,0,0,260.64283515178744,time_critical,3,1,.gif
file_000575,specification.docx,63930,document,5,urgent,poor,63930,2025-10-28T00:51:49.336082,200.0,False,2715710.973869669,0.07008235471451925,4,4,48.58419119772116,"high_priority,time_critical",0,1,.docx
file_000576,crisis_management_902_v7.docx,1244074,emergency,5,immediate,poor,1244074,2025-10-27T21:05:49.336286,200.0,True,2712294.4421295538,0.4795135637227787,0,0,259.85942779529273,"critical,deadline,high_priority,time_critical",21,0,.docx
file_000577,clip.avi,101927940,video,2,flexible,fair,2097152,2025-10-23T18:38:49.336483,19.200000000000003,False,9534176.825382596,25.35556200360776,4,4,182.01389633732424,,18,3,.avi
file_000578,website_517.js,239717,code,2,background,good,239717,2025-10-28T18:27:49.336685,36.0,True,26893861.81792516,0.008213302963288252,0,0,289.96487826784454,,18,1,.js
file_000579,training_283_v8.mov,1875102,video,1,normal,critical,1875102,2025-10-31T15:09:49.336879,25.740000000000002,True,467357.766976691,3.6949996497379836,0,0,3.4439731864374434,,15,4,.mov
file_000580,interview_655_20250202.ogg,16146377,audio,1,normal,fair,2097152,2025-10-28T17:05:49.337086,30.0,True,9276687.09219488,1.754382590132877,0,0,247.8299468451442,,17,1,.ogg
file_000581,interview.aac,143542394,audio,2,flexible,good,2097152,2025-10-20T19:39:49.337279,28.8,True,21025382.393843815,6.899168358486094,0,0,279.33883150904046,,19,0,.aac
file_000582,contract_330.doc,14270,document,3,normal,fair,14270,2025-11-09T18:23:49.337467,96.0,True,9454826.221406918,0.0014869216108140874,0,0,174.33482469694232,,18,6,.doc
file_000583,training_v2.mp4,148890206,video,3,background,fair,1048576,2025-11-01T22:27:49.337711,13.5,False,10141438.263400614,39.372095381490766,1,1,74.6879919032848,,22,5,.mp4
file_000584,file_734_v5.dat,14806,other,1,flexible,fair,14806,2025-10-18T05:34:49.337917,23.04,True,7864847.648764469,0.001806342650340536,0,0,285.04773260236595,,5,5,.dat
file_000585,project_files_827.rar,730738881,archive,3,flexible,fair,16777216,2025-10-20T15:19:49.338109,14.4,True,8243379.695606725,80.6809017769678,0,0,104.52659678177984,,15,0,.rar
file_000586,data_export_v4.gz,1267077,archive,3,background,critical,1267077,2025-11-15T19:58:49.338298,14.3,True,467435.3084079037,2.8802636247070974,0,0,194.82291036514076,,19,5,.gz
file_000587,clip_v5_20251021.mp4,1058186404,video,4,urgent,fair,16777216,2025-10-29T12:38:49.339391,45.35999999999999,True,7951433.955913541,135.20692380188135,0,0,36.04887054709066,time_critical,12,2,.mp4
file_000588,call.wav,675262,audio,1,normal,excellent,675262,2025-11-05T07:29:49.339639,36.0,True,35583417.30765018,0.020579382563774545,0,0,179.7288735968472,,7,2,.wav
file_000589,summary_20250225.doc,10539,document,4,urgent,good,10539,2025-10-19T04:18:49.339865,161.27999999999997,True,23344604.072839666,0.00048537630700430065,0,0,266.8643472480781,time_critical,4,6,.doc
file_000590,manual.txt,17381860,document,4,urgent,excellent,4194304,2025-11-11T15:02:49.340060,134.39999999999998,True,39689213.37016573,0.4262579502384702,0,0,138.3270644359775,time_critical,15,1,.txt
file_000591,project_files.tar,94697454,archive,2,flexible,critical,16777216,2025-11-03T21:52:49.340256,8.959999999999999,True,519094.3504062424,196.3494354382506,0,0,243.73317601825542,,21,0,.tar
file_000592,guide_678.rtf,324366,document,2,normal,poor,324366,2025-11-05T04:47:49.340448,99.84000000000002,True,1635713.7654478492,0.19453565645397783,0,0,40.11657626568259,,4,2,.rtf
file_000593,recording_v2.avi,17633742,video,5,urgent,excellent,1048576,2025-11-13T11:57:49.340778,58.8,True,55644183.607680455,0.2865380409511252,0,0,140.90004010640226,"high_priority,time_critical",11,3,.avi
file_000594,document_231_v2.rtf,5356,document,2,background,poor,5356,2025-10-25T08:08:49.341029,49.92000000000001,True,2764003.611661666,0.0020568878407231836,0,0,177.26062124456593,,8,5,.rtf
file_000595,logo.gif,37102800,image,2,normal,good,1048576,2025-10-19T22:48:49.341230,48.0,True,18339544.854335956,2.007178951403571,0,0,237.5745246753801,,22,6,.gif
file_000596,document.odt,156259,document,3,flexible,excellent,156259,2025-10-31T00:25:49.341431,76.80000000000001,True,40784830.738419466,0.00389263742884918,0,0,199.90232761510248,,0,4,.odt
file_000597,specification.docx,74565892,document,2,normal,excellent,2097152,2025-11-06T23:00:49.341629,64.0,True,67276885.60240084,1.1631999244099869,0,0,210.2728606181809,,23,3,.docx
file_000598,report.txt,309237,document,3,flexible,critical,309237,2025-10-29T22:40:49.341844,99.84000000000002,True,611241.1890671293,0.5111862750291237,0,0,205.51939429216563,,22,2,.txt
file_000599,module_v8.js,10478,code,2,flexible,good,10478,2025-11-02T08:37:49.342057,57.6,True,21232117.593204584,0.0005422336258937006,0,0,198.74816631744417,,8,6,.js
file_000600,document.rtf,15584437,document,3,flexible,fair,4194304,2025-11-13T06:36:49.343025,64.0,True,9207837.245657401,1.851995050158383,0,0,79.00915477198444,,6,3,.rtf
file_000601,asap_request_v4.doc,333443,emergency,1,immediate,good,333443,2025-11-13T13:38:49.343519,129.6,True,25979640.347133078,0.012028318369680735,0,0,23.008110777580658,"critical,deadline,time_critical",13,3,.doc
file_000602,document_147.doc,2177,document,1,normal,good,2177,2025-10-24T01:13:49.343905,57.599999999999994,True,27517301.411012203,8.527727445638635e-05,0,0,220.81370645987462,,1,4,.doc
file_000603,document_266_20241217.odt,8690722,document,2,flexible,fair,8388608,2025-11-05T06:43:49.344291,56.32000000000001,False,8272069.563258817,2.5334867566294905,1,1,243.8516386003292,,6,2,.odt
file_000604,demo.flv,834173988,video,2,normal,fair,2097152,2025-10-19T01:24:49.344680,21.6,True,8918445.072629265,101.09427232549018,0,0,96.98663605012888,,1,6,.flv
file_000605,clip.wmv,3546560,video,5,normal,excellent,1048576,2025-10-30T23:18:49.345098,46.199999999999996,True,51922942.28134542,0.061752147641794805,0,0,212.290902620958,high_priority,23,3,.wmv
file_000606,presentation.doc,1128384,document,1,normal,excellent,1128384,2025-11-06T22:23:49.345464,52.8,True,56103846.31159363,0.01832127786095251,0,0,131.08438681056106,,22,3,.doc
file_000607,document_167.odt,18785984,document,5,urgent,fair,8388608,2025-10-29T20:47:49.345901,156.79999999999998,True,10064966.427440312,1.9812945560053516,0,0,231.53272283953513,"high_priority,time_critical",20,2,.odt
file_000608,code.java,2994,code,5,urgent,poor,2994,2025-11-11T20:54:49.346151,200.0,True,1992130.8332735752,0.0016384647493995173,0,0,201.99667396809517,"high_priority,time_critical",20,1,.java
file_000609,bundle.tar,6669070,archive,2,normal,good,1048576,2025-11-04T11:14:49.346366,17.6,True,13931442.197470093,0.49312984129598897,0,0,95.14979055466458,,11,1,.tar
file_000610,api_635.py,6580774,code,4,normal,critical,6580774,2025-11-15T02:58:49.346568,128.70000000000002,False,675763.3370855629,27.68876174233472,1,1,230.32545186880495,,2,5,.py
file_000611,logo_274.jpg,10041376,image,5,urgent,critical,8388608,2025-11-15T01:35:49.346778,168.16799999999998,True,461568.3021861161,21.31753608097387,0,0,112.02351695201111,"high_priority,time_critical",1,5,.jpg
file_000612,document.doc,47666709,document,3,background,excellent,16777216,2025-11-12T09:38:49.347005,40.0,True,60049520.64443816,0.7964058705728525,0,0,236.66908869992488,,9,2,.doc
file_000613,contract_407.docx,3274,document,1,background,critical,3274,2025-10-30T05:33:49.347220,37.44,True,495973.7422726723,0.006780108167887213,0,0,78.73382105255479,,5,3,.docx
file_000614,chart_v5_20250329.bmp,85362,image,2,normal,poor,85362,2025-11-06T14:17:49.347555,74.88000000000001,False,1572670.566533097,0.14948475988499887,2,2,60.45039175504904,,14,3,.bmp
file_000615,source_code_20250502.tar,6494762,archive,4,normal,fair,6494762,2025-10-27T10:18:49.347802,26.4,True,9300005.516565459,0.7463157645004097,0,0,198.9550288960846,,10,0,.tar
file_000616,clip.flv,1833878,video,2,normal,excellent,1048576,2025-11-10T20:08:49.348000,26.400000000000002,True,37059536.1381621,0.049062195540624035,0,0,156.78618799372535,,20,0,.flv
file_000617,video_25_20250825.avi,673909425,video,1,background,critical,8388608,2025-10-22T10:53:49.348215,5.669999999999999,True,398899.3733694897,1687.7719277770098,0,0,297.3960669081342,,10,2,.avi
file_000618,data_export_20250320.gz,380589,archive,5,urgent,good,380589,2025-10-22T01:03:49.348438,47.03999999999999,True,18576343.11479854,0.02005567130701255,0,0,257.49053001704164,"high_priority,time_critical",1,2,.gz
file_000619,clip.mp4,120543248,video,5,normal,fair,8388608,2025-10-27T02:19:49.348646,37.8,False,7812311.874953854,31.168618211543354,3,3,6.93318372195344,high_priority,2,0,.mp4
file_000620,data_export.tar,159826899,archive,2,flexible,excellent,1048576,2025-10-20T01:52:49.348842,11.520000000000001,False,41479481.58044232,8.2971749662604,3,3,181.82074156679988,,1,0,.tar
file_000621,demo_20250305.mp4,10113900,video,4,urgent,fair,2097152,2025-11-01T09:56:49.349118,55.44,False,10650413.646973658,1.8686965236846824,2,2,37.746533448979804,time_critical,9,5,.mp4
file_000622,screenshot.jpeg,411040,image,5,urgent,poor,411040,2025-11-15T16:09:49.349339,183.456,True,2705788.1525104786,0.15719927144281778,0,0,291.9212027601327,"high_priority,time_critical",16,5,.jpeg
file_000623,training_286.wmv,187489179,video,3,background,poor,1048576,2025-11-03T18:36:49.349543,9.45,True,2031093.235830307,100.30638140916909,0,0,105.81073256749181,,18,0,.wmv
file_000624,document.txt,686325,document,2,normal,fair,686325,2025-11-01T02:52:49.349739,76.80000000000001,True,14187283.21266908,0.05246719706088669,0,0,220.53331901217905,,2,5,.txt
file_000625,graphic_v7.jpeg,191736,image,2,background,good,191736,2025-11-07T03:26:49.349939,28.8,True,25688895.60690909,0.007436606998315384,0,0,274.27269380489923,,3,4,.jpeg
file_000626,program_224.py,2511,code,2,normal,good,2511,2025-11-03T18:11:49.350133,72.0,True,17244007.607504696,0.00014448171358670493,0,0,159.1331266240985,,18,0,.py
file_000627,picture_260_v3.gif,46593511,image,2,normal,poor,2097152,2025-10-28T13:20:49.350331,33.599999999999994,False,1498470.723903491,92.22886335643662,3,3,211.24546389115244,,13,1,.gif
file_000628,report.txt,60197058,document,5,normal,poor,2097152,2025-11-09T04:58:49.350530,78.39999999999999,True,2170947.9045416727,28.49757573901845,0,0,193.5937095982978,high_priority,4,6,.txt
file_000629,music_v3.ogg,37838332,audio,2,normal,critical,4194304,2025-10-30T03:36:49.350730,28.0,False,574674.0899687242,187.63887607864257,2,2,58.82582493072531,,3,3,.ogg
file_000630,summary.docx,546833,document,1,background,fair,546833,2025-10-21T12:43:49.350919,28.799999999999997,True,8617067.599265285,0.06005485307163381,0,0,19.08669942654232,,12,1,.docx
file_000631,summary_674.doc,3344985,document,4,urgent,excellent,2097152,2025-11-07T04:28:49.351167,147.83999999999997,True,65318291.00875927,0.0542760621257521,0,0,128.42885185112243,time_critical,4,4,.doc
file_000632,clip.flv,20354278,video,4,normal,critical,16777216,2025-10-31T20:01:49.351368,25.2,True,323445.89815398795,56.91421315617804,0,0,91.5391302496522,,20,4,.flv
file_000633,summary_250.odt,1509,document,1,background,fair,1509,2025-11-09T12:50:49.351564,28.799999999999997,True,11295418.573793648,0.0001303206774213848,0,0,189.6376866466808,,12,6,.odt
file_000634,guide_20250225.txt,16472050,document,4,normal,poor,2097152,2025-11-01T11:39:49.351775,67.19999999999999,True,2038645.6104683783,8.505129334900085,0,0,13.305744427841004,,11,5,.txt
file_000635,movie_v1.webm,1624377895,video,2,normal,poor,2097152,2025-10-22T17:03:49.351970,15.12,True,2084145.2219888596,763.0289361807797,0,0,230.89991024205978,,17,2,.webm
file_000636,meeting_563.mp3,5894213,audio,3,normal,poor,5894213,2025-10-20T18:40:49.352166,71.50000000000001,True,2104670.895120231,2.9549227363581494,0,0,51.502168900534365,,18,0,.mp3
file_000637,summary.odt,1690,document,1,flexible,fair,1690,2025-11-09T18:14:49.352360,46.08,True,10241417.413990127,0.00015135370795714867,0,0,225.65075491681978,,18,6,.odt
file_000638,logo_27_v1.gif,141436,image,4,urgent,excellent,141436,2025-10-21T03:38:49.352567,120.95999999999998,True,37143972.3187608,0.0034651627836197736,0,0,90.11541624661831,time_critical,3,1,.gif
file_000639,guide_v7.doc,88023080,document,2,flexible,critical,16777216,2025-11-03T23:23:49.352761,35.839999999999996,False,439001.6019024902,426.3739135463104,2,2,144.1172036041537,,23,0,.doc
file_000640,logo.tiff,1743560,image,2,background,excellent,1743560,2025-11-06T03:08:49.352957,26.400000000000002,True,58567031.746068224,0.02853945907672447,0,0,43.774242203997396,,3,3,.tiff
file_000641,screenshot.tiff,4100732,image,5,normal,critical,4100732,2025-11-04T20:19:49.353186,120.11999999999999,True,574035.9928314112,7.207750246987343,0,0,170.6293942501398,high_priority,20,1,.tiff
file_000642,api.cpp,2638,code,5,urgent,good,2638,2025-10-23T16:04:49.353382,176.39999999999998,True,21511406.609983213,0.00011330972649952178,0,0,16.073299139949558,"high_priority,time_critical",16,3,.cpp
file_000643,project_files.zip,20771501,archive,3,normal,good,1048576,2025-10-27T13:24:49.353571,20.0,True,22432961.07930356,0.9762650277961064,0,0,122.85015082593614,,13,0,.zip
file_000644,summary.doc,1917699,document,2,normal,good,1917699,2025-11-04T12:42:49.353757,70.4,True,19220128.27430066,0.0923959130589162,0,0,127.24131124778893,,12,1,.doc
file_000645,meeting_937.aac,68700587,audio,5,urgent,critical,4194304,2025-11-04T21:47:49.353952,68.6,True,442454.61244549346,143.07494842695866,0,0,255.27378052739016,"high_priority,time_critical",21,1,.aac
file_000646,clip_629.mp4,2007116257,video,1,normal,excellent,8388608,2025-11-06T04:57:49.354148,16.2,False,32552983.03327644,146.94685341403354,4,4,210.50518936887565,,4,3,.mp4
file_000647,movie_v5.avi,65118196,video,4,urgent,good,2097152,2025-10-19T19:09:49.354345,50.4,True,15706628.717043007,4.47959162494068,0,0,277.626241357729,time_critical,19,6,.avi
file_000648,program.css,5344428,code,5,normal,poor,5344428,2025-11-12T15:15:49.354540,150.14999999999998,True,2176479.2072146204,2.276310864922545,0,0,154.98177327631032,high_priority,15,2,.css
file_000649,analysis_v9.txt,4555367,document,3,flexible,fair,4555367,2025-10-23T09:14:49.354735,70.4,True,9601747.000617173,0.43903834736954317,0,0,163.9395301410408,,9,3,.txt
file_000650,tutorial.flv,2040832,video,2,normal,fair,1048576,2025-11-10T06:32:49.354921,26.400000000000002,True,7188485.733691805,0.299275520453357,0,0,229.5860233956603,,6,0,.flv
file_000651,document_20250315.pdf,368724,document,1,background,poor,368724,2025-10-26T01:44:49.355168,37.44,True,1669681.0630409624,0.22635259564540697,0,0,178.41294482089538,,1,6,.pdf
